id_issue	id_volume	id_copy	title	date	languages	pages	words
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	722af670-60a9-11dc-ad1a-0013e6840575	Národní listy	1899-10-24	cze	8	35017
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	1f01bc70-64e8-11dc-90ea-000d606f5dc6	Národní listy	1899-10-25	cze	8	16247
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	807baa80-60a9-11dc-b148-0013e6840575	Národní listy	1899-10-25	cze	8	33960
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	8e1ff1f0-60a9-11dc-a185-0013e6840575	Národní listy	1899-10-26	cze	10	44486
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	542e99d0-64e9-11dc-b674-000d606f5dc6	Národní listy	1899-10-26	cze	8	17059
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	5cec7f00-64ea-11dc-b6b8-000d606f5dc6	Národní listy	1899-10-27	cze	8	15173
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	9b5f3610-5fe5-11dc-b9cc-0013e6840575	Národní listy	1899-10-27	cze	8	36480
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	fe699750-64ea-11dc-a981-000d606f5dc6	Národní listy	1899-10-28	cze	8	15912
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	ff2aed40-6091-11dc-9396-0013e6840575	Národní listy	1899-10-28	cze	10	48206
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	40e34480-6092-11dc-aaf8-0013e6840575	Národní listy	1899-10-29	cze	20	78192
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	c2037350-6092-11dc-adb3-0013e6840575	Národní listy	1899-10-30	cze	4	17637
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e4716280-6092-11dc-b643-0013e6840575	Národní listy	1899-10-31	cze	10	41325
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	28ad2400-64eb-11dc-83ed-000d606f5dc6	Národní listy	1899-10-31	cze	8	14990
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	2aba8c80-6093-11dc-952f-0013e6840575	Národní listy	1899-11-01	cze	12	45553
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	5c567060-6093-11dc-8dd1-0013e6840575	Národní listy	1899-11-02	cze	8	33548
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	d4b70a90-64eb-11dc-8943-000d606f5dc6	Národní listy	1899-11-02	cze	8	15794
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	7ee15d70-6093-11dc-8662-0013e6840575	Národní listy	1899-11-03	cze	8	33425
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	6f608c10-64ec-11dc-8200-000d606f5dc6	Národní listy	1899-11-03	cze	8	15570
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	92e03b20-6093-11dc-9d8a-0013e6840575	Národní listy	1899-11-04	cze	8	35295
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	7e0bc6c0-64ed-11dc-8144-000d606f5dc6	Národní listy	1899-11-04	cze	8	15132
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	ab196720-6093-11dc-a870-0013e6840575	Národní listy	1899-11-05	cze	22	80391
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	5be78c80-6094-11dc-88ec-0013e6840575	Národní listy	1899-11-06	cze	4	17567
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	88d11670-6095-11dc-ba4b-0013e6840575	Národní listy	1899-11-07	cze	10	42872
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	b0fefd40-64ed-11dc-a8ae-000d606f5dc6	Národní listy	1899-11-07	cze	8	16201
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	aec6ccd0-6095-11dc-97d6-0013e6840575	Národní listy	1899-11-08	cze	10	44637
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	ca3afdd0-64ee-11dc-86d6-000d606f5dc6	Národní listy	1899-11-08	cze	8	14831
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	ec9fee10-6095-11dc-af7b-0013e6840575	Národní listy	1899-11-08	cze	2	9727
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	6229a510-64ef-11dc-a3b9-000d606f5dc6	Národní listy	1899-11-09	cze	8	16745
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	21349f90-6096-11dc-aa61-0013e6840575	Národní listy	1899-11-09	cze	14	54818
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	6088a100-6096-11dc-b318-0013e6840575	Národní listy	1899-11-10	cze	8	34475
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	2495d4c0-64f0-11dc-ac27-000d606f5dc6	Národní listy	1899-11-10	cze	8	14489
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	5d99ee50-64f0-11dc-9130-000d606f5dc6	Národní listy	1899-11-11	cze	8	15169
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	948e8000-6096-11dc-a3fa-0013e6840575	Národní listy	1899-11-11	cze	10	46211
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	af52c3b0-6096-11dc-a7cd-0013e6840575	Národní listy	1899-11-12	cze	22	82335
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	1473bdd0-6097-11dc-a8b3-0013e6840575	Národní listy	1899-11-13	cze	4	14862
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	34c92d40-6097-11dc-8eba-0013e6840575	Národní listy	1899-11-14	cze	8	33743
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	0f6f7190-64f1-11dc-b5d5-000d606f5dc6	Národní listy	1899-11-14	cze	8	15362
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	6a6e1640-6097-11dc-8007-0013e6840575	Národní listy	1899-11-15	cze	8	34702
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	0f1686b0-64f2-11dc-8bf9-000d606f5dc6	Národní listy	1899-11-15	cze	8	16108
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	ca80bc90-64f2-11dc-9bfd-000d606f5dc6	Národní listy	1899-11-16	cze	8	15498
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	7d9d6ef0-6097-11dc-9839-0013e6840575	Národní listy	1899-11-16	cze	8	33971
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	928cc720-6097-11dc-bfb9-0013e6840575	Národní listy	1899-11-17	cze	10	45254
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e2f24130-64f3-11dc-8b5f-000d606f5dc6	Národní listy	1899-11-17	cze	8	15301
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	aba64100-6097-11dc-aad6-0013e6840575	Národní listy	1899-11-18	cze	8	35271
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	ffdc55a0-64f4-11dc-ab1b-000d606f5dc6	Národní listy	1899-11-18	cze	8	14599
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	c3529650-6097-11dc-833b-0013e6840575	Národní listy	1899-11-19	cze	20	75655
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	2580ed10-6087-11dc-8643-0013e6840575	Národní listy	1899-11-20	cze	4	15281
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	2c0ec490-64f6-11dc-b893-000d606f5dc6	Národní listy	1899-11-21	cze	8	15970
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	b7522390-6086-11dc-9686-0013e6840575	Národní listy	1899-11-21	cze	10	45757
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	4551d400-6218-11dc-bb0b-000d606f5dc6	Národní listy	1899-11-22	cze	8	16176
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	da351bb0-6086-11dc-9a61-0013e6840575	Národní listy	1899-11-22	cze	8	33396
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e90d7650-6086-11dc-8ebf-0013e6840575	Národní listy	1899-11-23	cze	10	42334
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	9009dbf0-623b-11dc-b009-000d606f5dc6	Národní listy	1899-11-23	cze	8	15329
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	4ea278f0-623d-11dc-84dc-000d606f5dc6	Národní listy	1899-11-24	cze	8	15918
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	fc9e7700-6086-11dc-a212-0013e6840575	Národní listy	1899-11-24	cze	12	48930
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	63d98880-623d-11dc-821e-000d606f5dc6	Národní listy	1899-11-25	cze	8	15034
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	5a5afa10-6089-11dc-9b2f-0013e6840575	Národní listy	1899-11-25	cze	8	34720
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	77a28d40-6089-11dc-ae20-0013e6840575	Národní listy	1899-11-26	cze	22	83053
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	b03631c0-6089-11dc-aa62-0013e6840575	Národní listy	1899-11-27	cze	4	19226
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	b86a42f0-6089-11dc-891a-0013e6840575	Národní listy	1899-11-28	cze	10	44081
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	26a2afd0-623f-11dc-91fb-000d606f5dc6	Národní listy	1899-11-28	cze	8	15656
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	dcf37100-6089-11dc-ab4f-0013e6840575	Národní listy	1899-11-29	cze	8	34743
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	395f97a0-623f-11dc-87a7-000d606f5dc6	Národní listy	1899-11-29	cze	8	17249
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e9be04d0-608a-11dc-8326-0013e6840575	Národní listy	1899-11-30	cze	10	41969
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	57fc0c70-623f-11dc-949a-000d606f5dc6	Národní listy	1899-11-30	cze	8	16037
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	a4187ed0-6240-11dc-8b5f-000d606f5dc6	Národní listy	1899-12-01	cze	8	16340
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	031990c0-608b-11dc-9c58-0013e6840575	Národní listy	1899-12-01	cze	10	45954
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	12f848d0-6241-11dc-a899-000d606f5dc6	Národní listy	1899-12-02	cze	8	14462
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	1627cce0-608b-11dc-8f14-0013e6840575	Národní listy	1899-12-02	cze	8	34417
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	240f37d0-608b-11dc-a221-0013e6840575	Národní listy	1899-12-03	cze	24	88493
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	7e9017e0-608d-11dc-8acb-0013e6840575	Národní listy	1899-12-04	cze	4	16348
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	252859f0-6241-11dc-bc87-000d606f5dc6	Národní listy	1899-12-05	cze	8	16125
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	86e126f0-608d-11dc-8e19-0013e6840575	Národní listy	1899-12-05	cze	10	47045
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	98a5cc10-608d-11dc-9d40-0013e6840575	Národní listy	1899-12-06	cze	8	35105
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	36842b20-6241-11dc-bbbf-000d606f5dc6	Národní listy	1899-12-06	cze	8	16408
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	48749b30-6241-11dc-b25b-000d606f5dc6	Národní listy	1899-12-07	cze	8	16773
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	af1cd5b0-608d-11dc-902a-0013e6840575	Národní listy	1899-12-07	cze	10	41881
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	c113d570-608d-11dc-847f-0013e6840575	Národní listy	1899-12-08	cze	14	52913
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	3c4d7010-608f-11dc-94d7-0013e6840575	Národní listy	1899-12-09	cze	8	35673
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	593f01d0-6241-11dc-9ec0-000d606f5dc6	Národní listy	1899-12-09	cze	8	13759
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	4aae50c0-608f-11dc-837d-0013e6840575	Národní listy	1899-12-10	cze	24	84242
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	74c416b0-608f-11dc-92d9-0013e6840575	Národní listy	1899-12-11	cze	4	16991
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	d1b81250-6241-11dc-8998-000d606f5dc6	Národní listy	1899-12-12	cze	8	14829
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	7c9e2100-608f-11dc-8b63-0013e6840575	Národní listy	1899-12-12	cze	10	42165
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	9c495270-60aa-11dc-8408-0013e6840575	Národní listy	1899-12-13	cze	10	41720
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e5b7da60-6241-11dc-8b5f-000d606f5dc6	Národní listy	1899-12-13	cze	8	15327
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	aeb4e5f0-60aa-11dc-8e1c-0013e6840575	Národní listy	1899-12-14	cze	12	48473
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	f6c368b0-6241-11dc-8940-000d606f5dc6	Národní listy	1899-12-14	cze	8	15903
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	c7206c90-60aa-11dc-85d4-0013e6840575	Národní listy	1899-12-15	cze	8	34308
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	08719fa0-6242-11dc-ae49-000d606f5dc6	Národní listy	1899-12-15	cze	8	15474
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	d5160850-60aa-11dc-92da-0013e6840575	Národní listy	1899-12-16	cze	10	41146
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	1a132c60-6242-11dc-be0c-000d606f5dc6	Národní listy	1899-12-16	cze	8	14162
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e7f67db0-60aa-11dc-b634-0013e6840575	Národní listy	1899-12-17	cze	26	92024
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	b40e40f0-613b-11dc-836e-0013e6840575	Národní listy	1899-12-18	cze	4	16987
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	2cb9a600-6242-11dc-a7d7-000d606f5dc6	Národní listy	1899-12-19	cze	8	15340
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	bc2f8d70-613b-11dc-853f-0013e6840575	Národní listy	1899-12-19	cze	12	48586
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	4356d540-6242-11dc-a06f-000d606f5dc6	Národní listy	1899-12-20	cze	8	15244
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	d2d7e040-613b-11dc-9936-0013e6840575	Národní listy	1899-12-20	cze	12	42533
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e5e61c60-613b-11dc-a64c-0013e6840575	Národní listy	1899-12-21	cze	12	44620
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	178fc060-6243-11dc-bf16-000d606f5dc6	Národní listy	1899-12-21	cze	8	15417
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	de4cee10-60ab-11dc-bb20-0013e6840575	Národní listy	1899-12-22	cze	10	40418
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	28665c00-6243-11dc-81d1-000d606f5dc6	Národní listy	1899-12-22	cze	8	14576
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	f04685e0-60ab-11dc-a234-0013e6840575	Národní listy	1899-12-23	cze	10	37473
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	39a83c90-6243-11dc-aed3-000d606f5dc6	Národní listy	1899-12-23	cze	8	13936
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	02683f20-60ac-11dc-880c-0013e6840575	Národní listy	1899-12-24	cze	20	75230
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	490fb7d0-6243-11dc-bf3a-000d606f5dc6	Národní listy	1899-12-27	cze	8	15730
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	74dd2be0-60ae-11dc-b046-0013e6840575	Národní listy	1899-12-27	cze	8	33828
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	59e65370-6243-11dc-ab62-000d606f5dc6	Národní listy	1899-12-28	cze	8	17297
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	8117d130-60ae-11dc-8d08-0013e6840575	Národní listy	1899-12-28	cze	8	34644
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	8d70d3f0-60ae-11dc-8fa3-0013e6840575	Národní listy	1899-12-29	cze	10	45735
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	6d646860-6243-11dc-a366-000d606f5dc6	Národní listy	1899-12-29	cze	8	15027
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	cf70e290-60ae-11dc-9ebb-0013e6840575	Národní listy	1899-12-30	cze	10	43568
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	7e4bcce0-6243-11dc-8791-000d606f5dc6	Národní listy	1899-12-30	cze	8	15159
ae876087-435d-11dd-b505-00145e5790ea	cba1d3b0-5fb2-11dc-91ff-0013e6840575	e2ea8ab0-60ae-11dc-8001-0013e6840575	Národní listy	1899-12-31	cze	24	87479
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	cbbbdc90-78e6-11dc-b3df-000d606f5dc6	Národní listy	1905-01-01	cze	24	82917
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	1030ba60-7b19-11dc-8e5f-000d606f5dc6	Národní listy	1905-01-02	cze	4	17710
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	b42a9c10-7b25-11dc-9f19-000d606f5dc6	Národní listy	1905-01-03	cze	6	12548
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	1e5184d0-7b19-11dc-841e-000d606f5dc6	Národní listy	1905-01-03	cze	12	55885
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	4d8da6c0-7b19-11dc-bb6d-000d606f5dc6	Národní listy	1905-01-04	cze	8	37536
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	eb7ffd50-7bab-11dc-9d70-000d606f5dc6	Národní listy	1905-01-04	cze	6	12085
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	30b61430-7bad-11dc-82c6-000d606f5dc6	Národní listy	1905-01-05	cze	6	11622
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	86197990-819c-11dc-9c90-000d606f5dc6	Národní listy	1905-01-05	cze	8	37240
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	871c8940-7b1b-11dc-92a7-000d606f5dc6	Národní listy	1905-01-06	cze	8	32266
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	43bf2030-7bad-11dc-96c7-000d606f5dc6	Národní listy	1905-01-07	cze	6	10417
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	9f4c1850-7b1b-11dc-840d-000d606f5dc6	Národní listy	1905-01-07	cze	6	26453
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	e40c0a40-7b1b-11dc-a640-000d606f5dc6	Národní listy	1905-01-08	cze	16	62027
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	675ad670-7bac-11dc-8650-000d606f5dc6	Národní listy	1905-01-09	cze	4	17911
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	a0d35cb0-7bac-11dc-aad4-000d606f5dc6	Národní listy	1905-01-10	cze	8	37704
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	56fd45f0-7bad-11dc-b676-000d606f5dc6	Národní listy	1905-01-10	cze	6	12263
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	65ffe4e0-7bad-11dc-a785-000d606f5dc6	Národní listy	1905-01-11	cze	6	12193
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	66bea100-7bad-11dc-a708-000d606f5dc6	Národní listy	1905-01-11	cze	8	36957
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	7c5c88b0-7bad-11dc-a2bd-000d606f5dc6	Národní listy	1905-01-12	cze	8	36149
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	749ce430-7bad-11dc-a4be-000d606f5dc6	Národní listy	1905-01-12	cze	6	12348
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	85cdfbe0-7bad-11dc-8bb1-000d606f5dc6	Národní listy	1905-01-13	cze	6	11927
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	931cd050-7bad-11dc-9b5b-000d606f5dc6	Národní listy	1905-01-13	cze	8	38084
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	9b2dc920-7bad-11dc-bd07-000d606f5dc6	Národní listy	1905-01-14	cze	6	11038
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	a87f0e90-7bad-11dc-9c61-000d606f5dc6	Národní listy	1905-01-14	cze	8	36957
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	bd921b60-7bad-11dc-ac6e-000d606f5dc6	Národní listy	1905-01-15	cze	18	68205
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	1c4b5fe0-7bae-11dc-9336-000d606f5dc6	Národní listy	1905-01-16	cze	4	16926
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	2bc10bf0-7bae-11dc-ba85-000d606f5dc6	Národní listy	1905-01-17	cze	8	38196
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	ab79ff10-7bad-11dc-8399-000d606f5dc6	Národní listy	1905-01-17	cze	6	12104
ae876087-435d-11dd-b505-00145e5790ea	bedfd3e0-78f6-11dc-a315-000d606f5dc6	44f47670-7bae-11dc-8ce3-000d606f5dc6	Národní listy	1905-01-18	cze	8	37483
